X_avg 	Y_series0	
-0.0433136	-5.500000000252525e-05	
-0.0956008	553.6254799999999	
-0.111764	1020.85193	
-0.102183	1428.9282	
-0.0977335	1796.88469	
-0.0965994	2136.53879	
-0.0982927	2452.3163	
-0.105649	2745.1328	
-0.119271	3009.1910000000007	
-0.20647800000000002	3195.2496000000006	
-0.29157700000000003	3366.9002999999993	
-0.373635	3521.7125000000005	
-0.45196400000000003	3664.0553999999997	
-0.5278849999999999	3796.2468999999996	
-0.602475	3918.9388999999996	
-0.6755380000000001	4031.9385	
-0.745803	4139.9469	
-0.816426	4241.669500000001	
-0.875107	4338.0632000000005	
-0.9023599999999999	4431.2522	
-0.928018	4522.448	
-0.952466	4611.598499999999	
-0.9757509999999999	4698.528000000001	
-0.997155	4782.853099999999	
-1.01635	4862.288100000002	
-1.03284	4932.6585000000005	
-1.06894	5034.3027	
-1.09366	5122.4339	
-1.11116	5202.4744	
-1.1237300000000001	5276.406800000001	
-1.13254	5345.5156	
-1.13828	5410.6467	
-1.14168	5472.468999999999	
-1.14309	5531.725300000002	
-1.14287	5589.1766	
-1.1413499999999999	5644.716699999999	
-1.13862	5698.2116	
-1.13485	5749.959200000001	
-1.13036	5800.405900000002	
-1.12498	5849.0704	
-1.11784	5895.444600000001	
-1.11086	5940.2151	
-1.10172	5982.974200000001	
-1.0925500000000001	6024.0234	
-1.0833	6063.353700000001	
-1.0741100000000001	6100.864400000001	
-1.0652599999999999	6136.420800000001	
-1.0571199999999998	6169.893599999999	
-1.05017	6201.1458999999995	
-1.04518	6229.9178999999995	
-1.04304	6255.673700000001	
-1.04506	6277.8369999999995	
-1.05446	6294.3211	
-1.07552	6303.153600000001	
-1.1058999999999999	6309.801800000001	
-1.14681	6311.4574	
-1.20524	6303.8168000000005	
-1.2778399999999999	6289.323200000001	
-1.36028	6269.5539	
-1.4489800000000002	6247.4836000000005	
-1.54468	6223.430799999999	
-1.64526	6197.679200000001	
-1.75006	6170.336899999998	
-1.85854	6141.6278	
-1.97051	6111.8474	
-2.0851200000000003	6081.2145	
-2.202	6049.8639	
-2.3212699999999997	6017.996500000001	
-2.39753	5978.7427	
-2.42354	5932.900800000001	
-2.47378	5898.89	
-2.5364	5866.222400000001	
-2.60853	5833.821	
-2.68843	5801.0826	
-2.77339	5770.708700000001	
-2.86513	5738.726999999999	
-2.9592199999999997	5708.235000000001	
-3.05866	5676.2225	
-3.1588100000000003	5646.3062	
-3.26292	5615.6416	
-3.36787	5586.1078	
-3.47512	5556.7931	
-3.58453	5526.7133	
-3.69424	5497.482300000001	
-3.80547	5468.816699999999	
-3.91806	5438.791900000001	
-4.030060000000001	5410.4648	
-4.14355	5381.8054	
-4.257610000000001	5352.8296	
-4.37269	5324.2462000000005	
-4.489800000000001	5296.445	
-4.6086	5268.5515	
-4.72935	5240.5829	
-4.84865	5212.450200000001	
-4.96919	5185.605600000001	
-5.089759999999999	5159.052299999999	
-5.21222	5132.513300000001	
-5.3356200000000005	5106.1166	
-5.45954	5079.644200000002	
-5.58758	5052.8568	
-5.75064	5027.850400000001	
-5.93582	5002.6984	
-6.10325	4976.4058	
-6.25916	4950.583000000002	
-6.4095	4924.8697	
-6.55696	4900.287899999999	
-6.68266	4875.277000000001	
-6.83434	4850.0402	
-6.96569	4826.334300000001	
-7.10316	4801.901000000001	
-7.24387	4778.467399999999	
-7.38745	4754.108600000001	
-7.53411	4730.6941	
-7.68271	4706.3942	
-7.83321	4683.167460000001	
-7.99479	4657.76747	
-8.15501	4633.423049999999	
-8.3169	4594.56091	
-8.48322	4567.1949	
-8.651829999999999	4540.3365	
-8.822999999999999	4515.5855	
-8.99628	4490.421600000001	
-9.16947	4466.676	
-9.346490000000001	4456.6225	
-9.524849999999999	4421.5748	
-9.70275	4397.366999999999	
-9.881499999999999	4373.4804	
-10.0643	4365.201099999999	
-10.248999999999999	4330.226900000001	
-10.4332	4306.9519	
-10.62	4283.9103000000005	
-10.8076	4260.1953	
-10.9978	4251.8632	
-11.1882	4218.3188	
-11.3786	4195.6612	
-11.5698	4173.1175	
-11.7623	4150.8352	
-11.955300000000001	4129.600900000001	
-12.1474	4123.9803999999995	
-12.3444	4090.7785999999996	
-12.5391	4068.082	
-12.734	4044.663100000001	
-12.9286	4038.5098999999996	
-13.131	4004.177	
-13.3316	3981.2138999999997	
-13.532499999999999	3974.12333	
-13.740499999999999	3939.4066500000004	
-13.9466	3914.92744	
-14.154	3906.9325900000003	
-14.365499999999999	3871.7625599999997	
-14.574200000000001	3863.3206999999998	
-14.7857	3828.4219399999997	
-15.0136	3818.9132099999997	
-15.2365	3784.4471399999998	
-15.4556	3775.8381000000004	
-15.6753	3740.8937000000005	
-15.8944	3728.06405	
-16.1079	3698.39727	
-16.2988	3692.084329999999	
-16.4703	3689.9106500000003	
-16.6281	3702.01302	
-16.7882	3691.9635399999997	
-16.9421	3709.0486499999997	
-17.09	3699.4943400000006	
-17.2263	3717.9492	
-17.368000000000002	3708.516000000001	
-17.499399999999998	3726.4281	
-17.6302	3717.4157999999998	
-17.7589	3735.1865999999995	
-17.8872	3725.7976999999996	
-18.0125	3743.0451	
-18.1115	3733.0615000000003	
-18.2088	3749.8058000000005	
-18.3071	3740.2135999999996	
-18.4034	3756.4897	
-18.501299999999997	3746.5719000000004	
-18.5955	3747.9284	
-18.6918	3764.7518	
-18.7866	3754.8709	
-18.8795	3755.7994000000017	
-18.9736	3771.2994	
-19.0694	3760.3910999999994	
-19.160400000000003	3761.1310000000003	
-19.2515	3776.8588999999993	
-19.3151	3764.9239	
-19.3707	3761.563400000001	
-19.4209	3772.9087	
-19.4696	3756.6655	
-19.5107	3749.9918	
-19.548	3742.2583	
-19.5829	3729.1997	
-19.6125	3715.0826000000006	
-19.6353	3699.859	
-19.6497	3683.124900000001	
-19.6524	3662.457000000001	
-19.6429	3637.0607	
-19.6223	3612.739	
-19.5893	3585.1991	
-19.551	3555.4918499999994	
-19.502599999999997	3522.01351	
-19.440700000000003	3487.026370000001	
-19.3719	3453.1513800000007	
-19.3114	3419.42627	
-19.231	3386.9957700000004	
-19.1392	3356.7429199999997	
-19.0434	3329.0395799999997	
-18.944	3304.17842	
-18.8454	3281.57349	
-18.7483	3256.7111999999997	
-18.6919	3230.34689	
-18.6226	3199.84283	
-18.539199999999997	3165.5318499999994	
-18.4402	3127.4896200000003	
-18.3261	3087.45085	
-18.1889	3040.9758100000004	
-18.0272	2996.9391499999997	
-17.8717	2957.32733	
-17.746299999999998	2924.02108	
-17.6537	2896.65995	
-17.619200000000003	2874.12001	
-17.631899999999998	2855.40784	
-17.6832	2838.9379200000003	
-17.729499999999998	2820.6856	
-17.7994	2805.2670899999994	
-17.8546	2788.76098	
-17.926299999999998	2775.38542	
-17.9837	2763.51127	
-18.0339	2751.5255500000003	
-17.2005	2391.96092	
-17.4344	2432.88784	
-17.3379	2455.6457899999996	
-17.2992	2472.86847	
-17.3099	2484.696010000001	
