X_avg 	Y_series0	
436.137	4104.793605	
437.267	4101.571081000001	
438.397	4098.464188000001	
439.527	4095.486225999999	
440.65700000000004	4092.608695	
441.787	4089.9508780000006	
442.91700000000003	4087.32931	
444.047	4084.8162069999994	
445.17699999999996	4082.422977	
446.307	4080.084197	
447.43699999999995	4077.849473	
448.567	4075.801258	
449.697	4073.652606	
