X_avg 	Y_series0	
38.2306	-2462.6690299999996	
38.387100000000004	-2459.19276	
38.5434	-2455.76	
38.699400000000004	-2452.3946600000004	
38.8543	-2449.02949	
39.0084	-2445.6497900000004	
39.162	-2442.3224699999996	
39.3154	-2439.00343	
39.4686	-2435.68955	
39.6214	-2432.370259	
39.7734	-2429.0650480000004	
39.925200000000004	-2425.7655500000005	
40.076800000000006	-2422.464547	
40.229800000000004	-2419.3806420000005	
40.381	-2415.9232240000006	
40.5324	-2412.576046	
40.6837	-2409.267263	
40.835	-2405.9851950000007	
40.986200000000004	-2402.7154909999995	
41.137	-2399.5538810000003	
41.2892	-2396.5522759999994	
41.4398	-2393.1149669999995	
41.590599999999995	-2389.755514	
41.7413	-2386.4243780000006	
41.891999999999996	-2383.111346	
42.0426	-2379.8019170000002	
42.193099999999994	-2376.483605	
42.3448	-2373.406435	
42.4952	-2369.906067	
42.645500000000006	-2366.507615	
42.7958	-2363.1398250000007	
42.946	-2359.77797	
43.0962	-2356.420455	
43.2462	-2353.0645310000004	
43.3962	-2349.7067710000006	
43.5474	-2346.630647	
43.697399999999995	-2342.9638600000008	
43.8476	-2339.452672000001	
43.9976	-2336.0312740000004	
44.147600000000004	-2332.651184	
44.2974	-2329.291435	
44.447100000000006	-2325.9335350000006	
44.5968	-2322.57813	
44.7477	-2319.5774789999996	
44.8974	-2315.966969	
45.047	-2312.652231	
45.1965	-2309.340138	
45.3461	-2306.134301	
45.4957	-2302.8802500000006	
45.6453	-2299.585184	
45.7949	-2296.26456	
45.9447	-2292.9227530000003	
46.0945	-2289.566245	
46.2443	-2286.2049110000003	
46.3943	-2282.851115	
46.5443	-2279.499151	
46.6943	-2276.144959	
46.8443	-2272.786607	
46.9943	-2269.431833	
47.1442	-2266.0748140000005	
47.294000000000004	-2262.713612	
47.4438	-2259.349953	
47.5932	-2255.9814939999997	
47.742399999999996	-2252.6171789999994	
47.8916	-2249.2550740000006	
48.040600000000005	-2245.891656	
48.1896	-2242.5284890000003	
48.3386	-2239.165575	
48.487500000000004	-2235.803528	
48.6364	-2232.4395250000007	
48.7853	-2229.0785730000002	
48.9342	-2225.723031	
49.0832	-2222.372192	
49.2321	-2219.029235	
49.3809	-2215.684446	
49.529700000000005	-2212.344265	
49.6785	-2209.005654	
49.827200000000005	-2205.669412	
49.975899999999996	-2202.334041	
50.1244	-2198.993658	
50.2729	-2195.6514140000004	
50.4214	-2192.3138169999997	
50.569900000000004	-2188.972069	
50.718199999999996	-2185.633066	
50.8666	-2182.2923299999998	
51.014900000000004	-2178.9543439999998	
51.163199999999996	-2175.6123060000004	
51.3115	-2172.274018	
51.4596	-2168.9231660000005	
51.607800000000005	-2165.5679090000003	
51.755900000000004	-2162.218107	
51.9039	-2158.8678560000003	
52.051899999999996	-2155.5219600000005	
52.1999	-2152.173517	
52.3478	-2148.829635	
52.4957	-2145.483792	
52.6435	-2142.135298	
52.7913	-2138.791651	
52.939	-2135.445552	
53.0867	-2132.0992969999998	
53.2343	-2128.7531757999996	
53.3818	-2125.4059963999994	
53.529399999999995	-2122.058659	
53.6768	-2118.7128627	
53.8243	-2115.3661071	
53.9716	-2112.0197005	
54.119	-2108.671383	
54.2663	-2105.3246048999995	
54.4135	-2101.9787161	
54.5607	-2098.6376997999996	
54.707899999999995	-2095.293569	
54.8551	-2091.9480537	
55.0023	-2088.6034228	
55.1496	-2085.2575004	
55.297	-2081.9043315	
55.444399999999995	-2078.5534392	
55.592000000000006	-2075.1972487999997	
55.7396	-2071.8442074	
55.8873	-2068.4862683	
56.0352	-2065.1319264000003	
56.1832	-2061.7852616	
56.3313	-2058.4417254	
56.4794	-2055.0980622	
56.6275	-2051.7512224	
56.775600000000004	-2048.4060717	
56.9248	-2044.6927571	
57.070299999999996	-2041.4578277	
57.217999999999996	-2037.9557193000003	
57.3673	-2034.193846	
57.5134	-2031.0846442	
57.660999999999994	-2027.7254597	
57.8102	-2024.0434305999997	
57.956100000000006	-2020.9842864999998	
58.1047	-2017.2155851000002	
58.25	-2014.2189053	
58.3981	-2010.5262731000003	
58.5427	-2007.5307637999997	
58.6901	-2003.8510786999998	
58.8344	-2000.8444661	
58.9816	-1997.206205	
59.1258	-1994.1786850000003	
59.2729	-1990.676152	
59.4172	-1987.605472	
59.5642	-1984.020621	
59.708400000000005	-1980.9267340000006	
59.8558	-1977.5831580000006	
59.9996	-1974.395206	
60.146499999999996	-1970.833386	
60.2906	-1967.654095	
60.4373	-1964.1798580000002	
60.5813	-1961.0330259999996	
60.7286	-1957.826554	
60.8725	-1954.560124	
61.0193	-1951.116384	
61.1634	-1947.877199	
61.309799999999996	-1944.503449	
61.4538	-1941.294454	
61.6007	-1938.1732279999999	
61.7442	-1934.8340200000002	
