X_avg 	Y_series0	
-0.0433136	2.999999999708791e-05	
0.776686	702.2022770000001	
1.59669	1306.0450500000002	
2.41669	1850.06343	
3.23669	2312.9846900000002	
4.05669	2727.18882	
4.87669	3091.31076	
5.69669	3411.6026699999998	
6.5166900000000005	3693.383770000001	
7.33669	3946.82629	
8.15669	4173.88162	
8.976690000000001	4378.30497	
9.79669	4561.7749300000005	
10.6167	4729.52793	
11.4367	4882.146200000001	
12.2567	5013.072900000001	
13.0767	5128.4044	
13.8967	5229.5581999999995	
14.7167	5319.8687	
15.5367	5400.8595000000005	
16.3567	5473.793200000001	
17.1767	5540.2765	
17.9967	5599.700100000001	
18.816699999999997	5652.810799999999	
19.6367	5699.2141	
20.4567	5790.6369	
21.276699999999998	5853.882299999999	
22.096700000000002	5902.7889000000005	
22.916700000000002	5943.4148000000005	
23.7367	5978.698399999999	
24.5567	6009.902800000002	
25.3767	6037.817300000001	
26.1967	6062.7565	
27.0167	6084.706	
27.8367	6106.4034	
28.6567	6125.4283000000005	
29.4767	6142.071099999999	
30.296699999999998	6156.711900000001	
31.1167	6169.6687999999995	
31.9367	6181.0494	
32.7567	6191.095399999999	
33.5767	6200.2241	
34.3967	6208.2546999999995	
35.216699999999996	6215.144500000001	
36.036699999999996	6220.9596	
36.8567	6225.818500000001	
37.676700000000004	6229.667200000001	
38.496700000000004	6232.743600000001	
39.316700000000004	6235.313700000001	
40.1367	6237.4268	
40.9567	6239.1917	
41.7767	6240.4504	
42.5967	6241.2155999999995	
43.416700000000006	6241.4227	
44.2367	6240.893599999999	
45.0567	6239.925399999998	
45.8767	6238.7482	
46.6967	6237.390400000001	
47.5167	6235.767500000001	
48.3367	6234.2690999999995	
49.1567	6232.049300000001	
49.9767	6229.693299999999	
50.7967	6227.528500000001	
51.6167	6225.291900000001	
52.4367	6223.0711	
53.256699999999995	6220.5923999999995	
54.076699999999995	6218.075559999999	
54.8967	6215.27652	
55.7167	6212.291580000001	
56.5367	6209.519410000001	
57.3567	6203.76046	
58.1767	6198.5087	
58.9967	6194.065710000001	
59.8167	6191.700059999999	
60.636700000000005	6190.2760800000015	
61.456700000000005	6187.7535800000005	
62.2767	6185.247730000001	
63.096700000000006	6183.118350000001	
63.916700000000006	6181.09564	
64.7367	6179.422140000001	
65.55669999999999	6177.74467	
66.3767	6176.30129	
67.19669999999999	6174.83162	
68.0167	6173.360020000001	
68.83670000000001	6170.957940000001	
69.6567	6168.38797	
70.47670000000001	6165.6695	
71.2967	6162.93894	
72.11670000000001	6159.21223	
72.93669999999999	6155.35977	
73.7567	6151.2833900000005	
74.5767	6146.909809999999	
75.3967	6141.78152	
76.2167	6136.130389999999	
77.0367	6129.86539	
77.8567	6122.00235	
78.6767	6115.03593	
79.4967	6106.67339	
80.31670000000001	6098.61731	
81.1367	6090.96912	
81.9567	6083.67881	
82.77669999999999	6076.306930000001	
83.5967	6068.61625	
84.41669999999999	6060.82265	
85.2367	6052.70156	
86.0567	6044.386280000001	
86.8767	6035.11867	
87.6967	6026.68591	
88.5167	6018.1853200000005	
89.33670000000001	6008.9752499999995	
90.1567	5999.6907599999995	
90.9767	5990.282590000001	
91.7967	5981.9609900000005	
92.6167	5973.72047	
93.4367	5965.060670000001	
94.2567	5956.695554	
95.0767	5949.3593	
95.8967	5940.90495	
96.7167	5932.5220899999995	
97.53670000000001	5925.7210700000005	
98.3567	5919.37387	
99.17670000000001	5913.381330000001	
99.99669999999999	5907.609820000001	
100.81700000000001	5901.62135	
101.637	5895.905880000001	
102.45700000000001	5889.96291	
103.27699999999999	5884.530949999999	
104.097	5877.872370000001	
104.917	5871.35021	
105.737	5865.57047	
106.557	5859.2719099999995	
107.377	5853.85303	
108.197	5849.14141	
109.017	5844.9128	
109.837	5840.32081	
110.65700000000001	5835.895400000001	
111.477	5831.42972	
112.297	5826.52166	
113.11699999999999	5821.220020000001	
